title,company,location,category,salary_min,salary_max,contract_type,created,description,redirect_url,search_term
Data Engineer - AWS,Coventry Building Society,"Coventry, West Midlands",IT Jobs,41430.0,55470.0,contract,2026-06-01T20:17:42Z,"About the role We have a number of Data Engineer opportunities, working in our Data and Analytics Delivery department. The Data Engineers will join the group on a 12-month fixed term contract to focus on the migration and integration of data into our new ecosystem.The Data Engineer will be designing, developing and testing quality data engineering solutions and will look to challenge and improve our processes, tools and approach. The person in post will undertake review and assurance activity, …",https://www.adzuna.co.uk/jobs/land/ad/5748031392?se=1P5lORZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=4E99F090C2311F5DE4CEDF2657B050A45AC9E9B4,data engineer
Data Engineer - Newcastle,Tenth Revolution Group,"Newcastle Upon Tyne, Tyne & Wear",IT Jobs,45000.0,51000.0,permanent,2026-05-18T16:54:53Z,"Data & AI Engineer - Up to £50,000 Location: Newcastle - Hybrid Security Clearance: UK SC eligibility required The Opportunity We are supporting a leading organisation within the Technology and Data space that deliver technology-enabled transformations. This team specialises in building modern, data-driven solutions that enable better decision-making, automation, and innovation. This role is ideal for a Data Engineer or AI Engineer who enjoys working across the full data lifecycle and wants to …",https://www.adzuna.co.uk/jobs/land/ad/5733240279?se=1P5lORZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=64836471033B2FB3FA2793F627C0CA62C3F437C2,data engineer
Senior Data Engineer,Tenth Revolution Group,"London, UK",IT Jobs,65000.0,75000.0,permanent,2026-05-15T12:43:51Z,"Senior Data Engineer Up to £75,000  benefits London (Hybrid - 2 days onsite) We are seeking a Senior Data Engineer to join a fast-growing, analytics-focused environment operating at the intersection of sport and technology. You will play a key role in architecting and evolving scalable data infrastructure that supports decision-making from performance on the field through to commercial strategy off it. Working with large, complex datasets and modern cloud technologies, you will help design and …",https://www.adzuna.co.uk/jobs/land/ad/5730271888?se=1P5lORZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=3F6D90B04B17A4EBE66E80E89D6B550C251A6104,data engineer
Data Engineering Manager,Harnham - Data & Analytics Recruitment,"London, UK",IT Jobs,100000.0,120000.0,permanent,2026-06-01T23:56:23Z,"DATA ENGINEERING MANAGER £120,000 LONDON This is a unique opportunity to sit at the centre of a value creation function, shaping data platforms and AI capability across multiple businesses. You'll combine hands-on engineering with strategic influence, working closely with senior leaders to drive real commercial impact. THE COMPANY Our client is a highly successful investment firm focused on the lower mid-market. They are known for strong fund performance and a long-term, hands-on approach to su…",https://www.adzuna.co.uk/jobs/land/ad/5748393355?se=1P5lORZm8RGOccqhHlf4XA&utm_medium=api&utm_source=057dc159&v=B7D97828ADF432CBFC419050ACCD9340CCC2B642,data engineer
Machine Learning Engineer,MCS Group,"Belfast, Northern Ireland",IT Jobs,60000.0,60000.0,,2026-06-02T14:17:50Z,"MCS Group is working with an exciting, high-growth MedTech scale up that is using AI and machine learning to solve real-world healthcare challenges. As they continue to scale, they're looking for a Machine Learning Engineer to join their team to help build, deploy and optimise ML solutions that make a genuine impact. As an ML Engineer, you'll work closely with a talented team of engineers and data scientists, developing and productionising machine learning models in a modern AWS environment. We…",https://www.adzuna.co.uk/jobs/land/ad/5749237836?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=C56B19A170A3A136EA6CA5C3B7DC0779584D4048,machine learning engineer
Machine Learning Engineer,Digital Waffle,"London, UK",IT Jobs,100000.0,120000.0,permanent,2026-05-29T15:59:29Z,"Machine Learning Engineer An AI-driven start-up, backed by $20M in Series A funding, is looking for its first Machine Learning Engineer to help scale their product and infrastructure. The platform transforms educational content into smart, personalised learning tools - and is already seeing rapid user growth and strong traction in the market. This is a unique opportunity to join early, influence the technical roadmap, and work directly with experienced founders and a senior engineering team. Wh…",https://www.adzuna.co.uk/jobs/land/ad/5744675948?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=0726792E551298D152E5585638D8A12D5CB521BE,machine learning engineer
Machine Learning Engineer,Sanderson,"London, UK",IT Jobs,182000.0,195000.0,contract,2026-06-10T19:41:31Z,"Machine Learning Engineer £700-750/day overall assignment rate to umbrella Remote working - once a month onsite 6-month initial contract Working with a financial services client who are looking for a Machine Learning Engineer to design, build and deploy advanced analytical solutions that drive business value. This role is ideal for someone who combines strong statistical and machine learning expertise with hands-on experience productionising models and building scalable ML systems. Machine Lear…",https://www.adzuna.co.uk/jobs/land/ad/5758689333?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=9A7D7DEAA11B412C3750F949F23A57602209C76C,machine learning engineer
Senior Machine Learning Engineer,Vermelo,"Manchester Science Park, Manchester",IT Jobs,52373.58,52373.58,permanent,2026-05-14T20:29:06Z,"Job title: Senior Machine Learning Engineer Locations: Manchester or Haywards Heath (hybrid working) Role overview Markerstudy Group are looking for a Senior Machine Learning Engineer to help take leading-edge and novel insurance risk modelling and pricing techniques and participate in creating fully automated machine learning pipelines. Markerstudy is a leading provider of private insurance in the UK, insuring around 5% of the private cars on the UK roads, 20% of commercial vehicles and over 3…",https://www.adzuna.co.uk/jobs/land/ad/5729455547?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=9D2A3D71A1386858DF34A60F58E1D39D2AB42423,machine learning engineer
Machine Learning Engineer - Defence,Anson Mccade,"South East London, London",IT Jobs,90000.0,90000.0,permanent,2026-06-05T11:07:53Z,"Machine Learning Engineer - Defence ££60,000 - £90,000 GBP Hybrid WORKING Location: Manchester;Bristol;London;Newcaslte , Manchester, North West - United Kingdom Type: Permanent Machine Learning Engineer Newcastle | Manchester | Bristol | London | Hybrid | Permanent Our client is a specialist technology consultancy delivering high-impact engineering across defence and complex environments , supporting organisations operating in secure, mission-critical settings. The focus is on solving complex …",https://www.adzuna.co.uk/jobs/land/ad/5753053262?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=76122259CE3706BB63DDDEA4079B83A30F5317B7,machine learning engineer
Machine Learning Engineer - Defence,Anson Mccade,"Manchester, Greater Manchester",IT Jobs,90000.0,90000.0,permanent,2026-06-05T11:07:53Z,"Machine Learning Engineer - Defence ££60,000 - £90,000 GBP Hybrid WORKING Location: Manchester;Bristol;London;Newcaslte , Manchester, North West - United Kingdom Type: Permanent Machine Learning Engineer Newcastle | Manchester | Bristol | London | Hybrid | Permanent Our client is a specialist technology consultancy delivering high-impact engineering across defence and complex environments , supporting organisations operating in secure, mission-critical settings. The focus is on solving complex …",https://www.adzuna.co.uk/jobs/land/ad/5753053235?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=ED8351853021DF50C1A65DF976FC41C95CFDCE81,machine learning engineer
Machine Learning Engineer - Defence,Anson Mccade,"Bristol, South West England",IT Jobs,90000.0,90000.0,permanent,2026-06-05T05:55:52Z,"Machine Learning Engineer - Defence ££60,000 - £90,000 GBP Hybrid WORKING Location: Manchester;Bristol;London;Newcaslte , Manchester, North West - United Kingdom Type: Permanent Machine Learning Engineer Newcastle | Manchester | Bristol | London | Hybrid | Permanent Our client is a specialist technology consultancy delivering high-impact engineering across defence and complex environments , supporting organisations operating in secure, mission-critical settings. The focus is on solving complex …",https://www.adzuna.co.uk/jobs/land/ad/5752825685?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=EF14E84A3E31DC67B242F5DB882FECF078339A2E,machine learning engineer
Machine Learning Engineer - TradingHub,TradingHub,"London, UK",IT Jobs,61592.27,61592.27,contract,2026-03-26T20:31:10Z,"Compensation: Competitive (Financial Services) About TradingHub Founded in 2010, TradingHub delivers uniquely intelligent trade surveillance software to world leading financial institutions. Developed by market professionals, our solutions use sophisticated modelling techniques to detect single and cross-product market manipulation. With a team of over 150 experts worldwide, TradingHub combines global reach with deep markets expertise to help our customers mitigate financial, regulatory, and re…",https://www.adzuna.co.uk/jobs/land/ad/5679575599?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=026FEAA0CE51E563D392132745F8F75DAA61A171,machine learning engineer
Machine Learning Engineer - Defence,Anson McCade,"London, UK",IT Jobs,70266.97,70266.97,permanent,2026-06-05T13:48:54Z,"££60,000 - £90,000 GBP Hybrid WORKING Location: Manchester;Bristol;London;Newcaslte , Manchester, North West - United Kingdom Type: Permanent Machine Learning Engineer Newcastle | Manchester | Bristol | London | Hybrid | Permanent Our client is a specialist technology consultancy delivering high-impact engineering across defence and complex environments , supporting organisations operating in secure, mission-critical settings. The focus is on solving complex problems through advanced machine le…",https://www.adzuna.co.uk/jobs/land/ad/5753215670?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=8272008FD9832AB1CD928DF0A2405F7B6CAF104E,machine learning engineer
Machine Learning Engineer,G-Research,"London, UK",IT Jobs,55714.02,55714.02,,2026-05-25T15:19:03Z,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…",https://www.adzuna.co.uk/jobs/land/ad/5740487526?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=0012E7057FB494834C841415EA12DBABF5BD93C5,machine learning engineer
Machine Learning Engineer (Recommenders),ASOS,"London, UK",IT Jobs,67745.95,67745.95,,2026-05-06T12:49:05Z,"We are seeking a Machine Learning Engineer with a strong foundation in Machine Learning/Deep Learning to join a cross-functional team. Youll work closely with data scientists and engineers to deliver impactful machine learning solutions across a wide range of data-rich challenges. In this role, youll contribute to developing and deploying advanced algorithms that influence key areas like pricing strategies and personalised customer targeting, all at enterprise scale. Key Responsibilities • Coll…",https://www.adzuna.co.uk/jobs/land/ad/5720324477?se=fltxQBZm8RGuw6H4-9IcyQ&utm_medium=api&utm_source=057dc159&v=C136B66748EA01A86936576AA76A1647483EBC5D,machine learning engineer
